'x','y','生态类型','瓦片类型'
93,18,land,default
93,19,land,default
93,20,land,default
93,21,land,default
93,22,land,default
93,23,land,default
93,24,land,default
93,25,land,default
93,26,land,default
93,27,land,default
93,28,land,default
93,29,land,default
93,30,land,default
93,31,land,default
93,32,land,default
93,33,land,default
93,34,land,default
93,35,land,default
93,36,land,default
93,37,land,default
93,38,land,default
93,39,land,default
93,40,land,default
93,41,land,default
93,42,land,default
93,43,land,default
93,44,land,default
93,45,land,default
93,46,land,default
93,47,land,default
93,48,land,default
93,49,land,default
93,50,land,default
93,51,land,default
93,52,land,default
93,53,land,default
93,54,land,default
93,55,land,default
93,56,land,default
93,57,land,default
93,58,land,default
93,59,land,default
93,60,land,default
93,61,land,default
93,62,land,default
93,63,land,default
93,64,land,default
93,65,land,default
93,66,land,default
93,67,land,default
93,68,land,default
93,69,sea,water
93,70,sea,water
93,71,sea,water
93,72,sea,water
93,73,land,default
93,74,land,default
93,75,land,default
93,76,land,default
93,77,land,default
93,78,land,default
93,79,land,default
93,80,land,default
93,81,land,default
93,82,land,default
93,83,land,default
93,84,land,default
93,85,land,default
93,86,land,default
93,87,land,default
93,88,land,default
93,89,land,default
93,90,land,default
93,91,land,default
93,92,land,default
93,93,land,default
93,94,land,default
93,95,land,default
93,96,land,default
93,97,land,default
93,98,land,default
93,99,land,default
94,0,land,default
94,1,land,default
94,2,land,default
94,3,land,default
94,4,land,default
94,5,land,default
94,6,land,default
94,7,land,default
94,8,land,default
94,9,land,default
94,10,land,default
94,11,land,default
94,12,land,default
94,13,land,default
94,14,land,default
94,15,land,default
94,16,land,default
94,17,land,default
94,18,land,default
94,19,land,default
94,20,land,default
94,21,land,default
94,22,land,default
94,23,land,default
94,24,land,default
94,25,land,default
94,26,land,default
94,27,land,default
94,28,land,default
94,29,land,default
94,30,land,default
94,31,land,default
94,32,land,default
94,33,land,default
94,34,land,default
94,35,land,default
94,36,land,default
94,37,land,default
94,38,land,default
94,39,land,default
94,40,land,default
94,41,land,default
94,42,land,default
94,43,land,default
94,44,land,default
94,45,land,default
94,46,land,default
94,47,land,default
94,48,land,default
94,49,land,default
94,50,land,default
94,51,land,default
94,52,land,default
94,53,land,default
94,54,land,default
94,55,land,default
94,56,land,default
94,57,land,default
94,58,land,default
94,59,land,default
94,60,land,default
94,61,land,default
94,62,land,default
94,63,land,default
94,64,land,default
94,65,land,default
94,66,land,default
94,67,land,default
94,68,sea,water
94,69,sea,water
94,70,sea,water
94,71,sea,water
94,72,sea,water
94,73,land,default
94,74,land,default
94,75,land,default
94,76,land,default
94,77,land,default
94,78,land,default
94,79,land,default
94,80,land,default
94,81,land,default
94,82,land,default
94,83,land,default
94,84,land,default
94,85,land,default
94,86,land,default
94,87,land,default
94,88,land,default
94,89,land,default
94,90,land,default
94,91,land,default
94,92,land,default
94,93,land,default
94,94,land,default
94,95,land,default
94,96,land,default
94,97,land,default
94,98,land,default
94,99,land,default
95,0,land,default
95,1,land,default
95,2,land,default
95,3,land,default
95,4,land,default
95,5,land,default
95,6,land,default
95,7,land,default
95,8,land,default
95,9,land,default
95,10,land,default
95,11,land,default
95,12,land,default
95,13,land,default
95,14,land,default
95,15,land,default
95,16,land,default
95,17,land,default
95,18,land,default
95,19,land,default
95,20,land,default
95,21,land,default
95,22,land,default
95,23,land,default
95,24,land,default
95,25,land,default
95,26,land,default
95,27,land,default
95,28,land,default
95,29,land,default
95,30,land,default
95,31,land,default
95,32,land,default
95,33,land,default
95,34,land,default
95,35,land,default
95,36,land,default
95,37,land,default
95,38,land,default
95,39,land,default
95,40,land,default
95,41,land,default
95,42,land,default
95,43,land,default
95,44,land,default
95,45,land,default
95,46,land,default
95,47,land,default
95,48,land,default
95,49,land,default
95,50,land,default
95,51,land,default
95,52,land,default
95,53,land,default
95,54,land,default
95,55,land,default
95,56,land,default
95,57,land,default
95,58,land,default
95,59,land,default
95,60,land,default
95,61,land,default
95,62,land,default
95,63,land,default
95,64,land,default
95,65,land,default
95,66,land,default
95,67,land,default
95,68,sea,water
95,69,sea,water
95,70,sea,water
95,71,sea,water
95,72,land,default
95,73,land,default
95,74,land,default
95,75,land,default
95,76,land,default
95,77,land,default
95,78,land,default
95,79,land,default
95,80,land,default
95,81,land,default
95,82,land,default
95,83,land,default
95,84,land,default
95,85,land,default
95,86,land,default
95,87,land,default
95,88,land,default
95,89,land,default
95,90,land,default
95,91,land,default
95,92,land,default
95,93,land,default
95,94,land,default
95,95,land,default
95,96,land,default
95,97,land,default
95,98,land,default
95,99,land,default
96,0,land,default
96,1,land,default
96,2,land,default
96,3,land,default
96,4,land,default
96,5,land,default
96,6,land,default
96,7,land,default
96,8,land,default
96,9,land,default
96,10,land,default
96,11,land,default
96,12,land,default
96,13,land,default
96,14,land,default
96,15,land,default
96,16,land,default
96,17,land,default
96,18,land,default
96,19,land,default
96,20,land,default
96,21,land,default
96,22,land,default
96,23,land,default
96,24,land,default
96,25,land,default
96,26,land,default
96,27,land,default
96,28,land,default
96,29,land,default
96,30,land,default
96,31,land,default
96,32,land,default
96,33,land,default
96,34,land,default
96,35,land,default
96,36,land,default
96,37,land,default
96,38,land,default
96,39,land,default
96,40,land,default
96,41,land,default
96,42,land,default
96,43,land,default
96,44,land,default
96,45,land,default
96,46,land,default
96,47,land,default
96,48,land,default
96,49,land,default
96,50,land,default
96,51,land,default
96,52,land,default
96,53,land,default
96,54,land,default
96,55,land,default
96,56,land,default
96,57,land,default
96,58,land,default
96,59,land,default
96,60,land,default
96,61,land,default
96,62,land,default
96,63,land,default
96,64,land,default
96,65,land,default
96,66,land,default
96,67,sea,water
96,68,sea,water
96,69,sea,water
96,70,sea,water
96,71,sea,water
96,72,land,default
96,73,land,default
96,74,land,default
96,75,land,default
96,76,land,default
96,77,land,default
96,78,land,default
96,79,land,default
96,80,land,default
96,81,land,default
96,82,land,default
96,83,land,default
96,84,land,default
96,85,land,default
96,86,land,default
96,87,land,default
96,88,land,default
96,89,land,default
96,90,land,default
96,91,land,default
96,92,land,default
96,93,land,default
96,94,land,default
96,95,land,default
96,96,land,default
96,97,land,default
96,98,land,default
96,99,land,default
97,0,land,default
97,1,land,default
97,2,land,default
97,3,land,default
97,4,land,default
97,5,land,default
97,6,land,default
97,7,land,default
97,8,land,default
97,9,land,default
97,10,land,default
97,11,land,default
97,12,land,default
97,13,land,default
97,14,land,default
97,15,land,default
97,16,land,default
97,17,land,default
97,18,land,default
97,19,land,default
97,20,land,default
97,21,land,default
97,22,land,default
97,23,land,default
97,24,land,default
97,25,land,default
97,26,land,default
97,27,land,default
97,28,land,default
97,29,land,default
97,30,land,default
97,31,land,default
97,32,land,default
97,33,land,default
97,34,land,default
97,35,land,default
97,36,land,default
97,37,land,default
97,38,land,default
97,39,land,default
97,40,land,default
97,41,land,default
97,42,land,default
97,43,land,default
97,44,land,default
97,45,land,default
97,46,land,default
97,47,land,default
97,48,land,default
97,49,land,default
97,50,land,default
97,51,land,default
97,52,land,default
97,53,land,default
97,54,land,default
97,55,land,default
97,56,land,default
97,57,land,default
97,58,land,default
97,59,land,default
97,60,land,default
97,61,land,default
97,62,land,default
97,63,land,default
97,64,land,default
97,65,land,default
97,66,land,default
97,67,sea,water
97,68,sea,water
97,69,sea,water
97,70,sea,water
97,71,land,default
97,72,land,default
97,73,land,default
97,74,land,default
97,75,land,default
97,76,land,default
97,77,land,default
97,78,land,default
97,79,land,default
97,80,land,default
97,81,land,default
97,82,land,default
97,83,land,default
97,84,land,default
97,85,land,default
97,86,land,default
97,87,land,default
97,88,land,default
97,89,land,default
97,90,land,default
97,91,land,default
97,92,land,default
97,93,land,default
97,94,land,default
97,95,land,default
97,96,land,default
97,97,land,default
97,98,land,default
97,99,land,default
98,0,land,default
98,1,land,default
98,2,land,default
98,3,land,default
98,4,land,default
98,5,land,default
98,6,land,default
98,7,land,default
98,8,land,default
98,9,land,default
98,10,land,default
98,11,land,default
98,12,land,default
98,13,land,default
98,14,land,default
98,15,land,default
98,16,land,default
98,17,land,default
98,18,land,default
98,19,land,default
98,20,land,default
98,21,land,default
98,22,land,default
98,23,land,default
98,24,land,default
98,25,land,default
98,26,land,default
98,27,land,default
98,28,land,default
98,29,land,default
98,30,land,default
98,31,land,default
98,32,land,default
98,33,land,default
98,34,land,default
98,35,land,default
98,36,land,default
98,37,land,default
98,38,land,default
98,39,land,default
98,40,land,default
98,41,land,default
98,42,land,default
98,43,land,default
98,44,land,default
98,45,land,default
98,46,land,default
98,47,land,default
98,48,land,default
98,49,land,default
98,50,land,default
98,51,land,default
98,52,land,default
98,53,land,default
98,54,land,default
98,55,land,default
98,56,land,default
98,57,land,default
98,58,land,default
98,59,land,default
98,60,land,default
98,61,land,default
98,62,land,default
98,63,land,default
98,64,land,default
98,65,land,default
98,66,sea,water
98,67,sea,water
98,68,sea,water
98,69,sea,water
98,70,sea,water
98,71,land,default
98,72,land,default
98,73,land,default
98,74,land,default
98,75,land,default
98,76,land,default
98,77,land,default
98,78,land,default
98,79,land,default
98,80,land,default
98,81,land,default
98,82,land,default
98,83,land,default
98,84,land,default
98,85,land,default
98,86,land,default
98,87,land,default
98,88,land,default
98,89,land,default
98,90,land,default
98,91,land,default
98,92,land,default
98,93,land,default
98,94,land,default
98,95,land,default
98,96,land,default
98,97,land,default
98,98,land,default
98,99,land,default
99,0,land,default
99,1,land,default
99,2,land,default
99,3,land,default
99,4,land,default
99,5,land,default
99,6,land,default
99,7,land,default
99,8,land,default
99,9,land,default
99,10,land,default
99,11,land,default
99,12,land,default
99,13,land,default
99,14,land,default
99,15,land,default
99,16,land,default
99,17,land,default
99,18,land,default
99,19,land,default
99,20,land,default
99,21,land,default
99,22,land,default
99,23,land,default
99,24,land,default
99,25,land,default
99,26,land,default
99,27,land,default
99,28,land,default
99,29,land,default
99,30,land,default
99,31,land,default
99,32,land,default
99,33,land,default
99,34,land,default
99,35,land,default
99,36,land,default
99,37,land,default
99,38,land,default
99,39,land,default
99,40,land,default
99,41,land,default
99,42,land,default
99,43,land,default
99,44,land,default
99,45,land,default
99,46,land,default
99,47,land,default
99,48,land,default
99,49,land,default
99,50,land,default
99,51,land,default
99,52,land,default
99,53,land,default
99,54,land,default
99,55,land,default
99,56,land,default
99,57,land,default
99,58,land,default
99,59,land,default
99,60,land,default
99,61,land,default
99,62,land,default
99,63,land,default
99,64,land,default
99,65,land,default
99,66,land,default
99,67,sea,water
99,68,sea,water
99,69,sea,water
99,70,land,default
99,71,land,default
99,72,land,default
99,73,land,default
99,74,land,default
99,75,land,default
99,76,land,default
99,77,land,default
99,78,land,default
99,79,land,default
99,80,land,default
99,81,land,default
99,82,land,default
99,83,land,default
99,84,land,default
99,85,land,default
99,86,land,default
99,87,land,default
99,88,land,default
99,89,land,default
99,90,land,default
99,91,land,default
99,92,land,default
99,93,land,default
99,94,land,default
99,95,land,default
99,96,land,default
99,97,land,default
